Meter S/N:, "12060310J2018R"
Sensor, Thermo, Single, DB25T 3, DB25 HBE 3
Date, 11/7/2019 3:01:59 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
6.5823232, -0.0168822836130857, 0, 32, UnderRange, 0
6.5823744, -0.0108643723651767, 0, 32, UnderRange, 0
6.5824256, -0.00905029661953449, 0, 32, UnderRange, 0
6.5824768, -0.00198142603039742, 0, 32, UnderRange, 0
6.5825280, -0.00477282656356692, 0, 32, UnderRange, 0
6.5825792, 6.50966024398804, 0, 32, UnderRange, 0
6.5826304, 10.1923742294312, 0, 33, TriggerDetected| UnderRange, 0
6.5826816, 10.1897296905518, 0, 32, UnderRange, 0
6.5827328, 10.1912965774536, 0, 32, UnderRange, 0
6.5827840, 10.1876077651978, 0, 32, UnderRange, 0
6.5828352, 10.1926221847534, 0, 32, UnderRange, 0
